year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2010,4546.035,1,1,2,1,1,1,7,1,1,1,3,2,2,0,1,4,2,0,0,2,4
2010,3996.15065,1,1,2,1,6,4,5,1,2,2,4,2,1,1,1,3,1,0,0,2,3
2010,4965.80847,2,1,2,1,2,1,88,0,1,3,3,2,2,0,1,4,2,0,0,2,4
2010,5835.61285,1,3,2,3,5,1,88,5,1,1,5,1,2,0,2,5,3,0,0,2,3
2010,36449.7492,2,1,2,1,6,4,6,1,4,2,1,1,2,0,1,1,1,1,2,1,1
2010,3644.97492,2,1,2,1,6,4,6,1,4,2,1,1,2,0,1,1,1,1,2,2,1
2010,3644.97492,2,1,2,1,6,4,6,1,4,2,1,2,2,0,1,1,1,1,1,2,1
2010,1726.23216,2,1,2,1,5,2,4,1,4,3,3,1,2,0,1,4,2,0,0,2,3
2010,1986.53725,2,1,2,1,1,1,4,1,4,3,3,3,2,0,1,4,2,0,0,1,4
2010,3082.19848,2,2,2,2,5,1,6,1,4,2,5,2,1,1,1,3,1,0,0,2,3
2010,1603.51447,1,1,2,1,6,2,3,0,3,3,2,2,2,0,1,4,2,0,0,2,1
2010,9621.08682,1,1,2,1,6,2,3,0,3,3,2,2,2,0,1,4,2,0,0,2,3
2010,3605.11198,1,2,2,2,7,1,88,1,2,2,3,2,2,0,1,4,2,0,0,1,5
2010,4458.43879,2,1,1,4,1,1,3,1,3,2,4,2,3,5,1,1,1,1,1,2,2
2010,1544.85039,2,1,2,1,5,2,5,1,2,3,3,1,2,0,1,4,2,0,0,2,3
2010,3649.37171,1,1,2,1,7,2,88,0,2,2,3,2,2,0,1,4,2,1,1,2,5
2010,3649.37171,1,1,2,1,7,2,88,0,2,2,3,2,2,0,1,4,2,1,1,2,5
2010,1955.21535,1,2,2,2,7,4,4,4,3,1,4,2,2,0,1,2,1,1,2,2,3
2010,1955.21535,1,2,2,2,7,4,4,4,3,1,4,1,3,5,1,4,2,0,0,2,1
2010,2995.18074,2,1,2,1,7,2,7,0,3,3,3,2,2,0,1,4,2,0,0,2,5
2010,2995.18074,2,1,2,1,7,2,7,0,3,3,6,2,3,5,1,4,2,0,0,2,3
2010,1756.03769,1,1,2,1,5,2,2,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2010,3065.36846,2,1,2,1,5,5,2,1,2,2,1,2,2,0,1,2,1,1,1,2,1
2010,4528.43998,1,1,2,1,4,1,1,1,2,3,4,2,1,3,1,3,1,0,0,2,3
2010,5221.11715,2,1,2,1,3,1,4,1,2,2,4,1,1,3,1,3,1,0,0,2,3
2010,3354.41569,1,1,2,1,8,4,88,5,1,1,5,1,2,0,1,4,2,0,0,,3
2010,2012.37644,2,3,2,3,5,2,88,2,4,1,2,1,2,0,1,1,1,0,0,1,1
2010,2012.37644,2,3,2,3,5,2,88,2,4,1,2,1,2,0,1,1,1,0,0,1,1
2010,1503.96878,2,1,1,4,5,2,5,1,3,2,2,1,2,0,1,3,1,1,2,1,1
2010,3635.47111,2,2,2,2,4,1,2,3,3,1,1,1,2,0,1,4,2,0,0,2,2
2010,2933.83012,1,3,2,3,6,2,88,3,4,1,4,2,1,3,1,3,1,1,2,2,5
2010,2987.86311,1,1,1,4,1,1,88,1,2,2,5,1,2,0,1,4,2,0,0,2,4
2010,3185.02888,2,1,2,1,4,1,88,1,2,1,3,2,2,0,1,4,2,0,0,2,3
2010,1564.07872,1,1,2,1,7,2,5,1,2,1,4,1,1,1,1,2,1,0,0,2,3
2010,5183.01936,2,1,2,1,3,1,3,0,2,2,4,1,2,0,1,4,2,0,0,2,3
2010,3387.41965,2,1,2,1,5,1,3,1,2,1,1,1,1,3,1,3,1,1,1,1,1
2010,4303.78349,2,2,2,2,3,1,1,1,2,2,1,2,2,0,1,2,1,1,1,1,1
2010,4083.55436,2,1,2,1,4,1,5,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2010,3474.11294,2,2,88,2,5,88,88,4,2,1,1,1,2,0,1,4,2,0,0,1,1
2010,2520.02616,1,1,2,1,6,1,7,1,1,2,3,1,2,0,1,4,2,0,0,2,3
2010,2239.08489,1,1,2,1,5,1,5,1,2,1,4,1,1,1,1,2,1,0,0,2,3
2010,2157.51989,2,1,1,4,2,1,4,1,3,2,3,1,2,0,1,4,2,0,0,2,4
2010,2157.51989,2,1,1,4,2,1,4,1,3,2,3,1,2,0,1,4,2,0,0,2,4
2010,2948.61133,2,1,2,1,5,1,88,1,3,1,3,1,2,0,1,3,1,1,2,2,1
2010,3282.93425,1,1,2,1,6,1,88,1,2,2,1,1,2,0,1,4,2,1,2,1,1
2010,2449.95913,2,1,2,1,7,3,2,1,3,2,4,2,3,5,1,4,2,0,0,2,3
2010,1579.36265,2,1,2,1,2,1,88,0,2,3,3,1,2,0,1,4,2,1,1,2,5
2010,1721.55292,1,1,2,1,5,1,88,2,3,1,4,2,3,5,1,4,2,0,0,2,3
2010,3256.93872,1,2,2,2,6,4,4,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2010,3256.93872,1,2,2,2,6,4,4,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2010,1549.09261,2,1,2,1,6,1,7,4,3,1,4,2,2,0,1,4,2,0,0,2,3
2010,2459.8278,2,1,2,1,8,4,88,2,2,1,4,1,2,0,1,4,2,0,0,2,5
2010,4189.01128,1,2,2,2,4,1,88,0,3,2,4,1,1,1,1,2,1,0,0,2,1
2010,4161.90966,2,1,2,1,4,5,1,1,3,2,1,2,2,0,1,4,2,0,0,2,1
2010,4161.90966,2,1,2,1,4,5,1,1,3,2,1,2,2,0,1,4,2,0,0,2,1
2010,3557.79042,1,3,2,3,6,4,6,3,3,1,4,1,1,1,1,3,1,0,0,2,3
2010,3510.76884,1,1,2,1,4,1,1,2,4,1,4,2,2,0,1,4,2,0,0,2,5
2010,2335.16142,1,1,2,1,6,2,88,0,4,2,3,1,2,0,1,4,2,0,0,2,3
2010,3617.68391,2,3,2,3,1,1,3,0,3,2,3,2,2,0,1,4,2,0,0,2,5
2010,3281.5081,1,1,1,4,5,1,1,4,3,1,4,2,1,2,1,3,1,0,0,2,1
2010,3264.32871,1,2,2,2,7,1,88,4,3,1,2,1,1,3,1,3,1,1,2,2,1
2010,1341.6798,2,1,1,4,6,2,2,2,4,1,1,1,2,0,1,3,1,1,1,2,1
2010,1341.6798,2,1,1,4,6,2,2,2,4,1,1,2,2,0,1,4,2,0,0,2,1
2010,1341.6798,2,1,1,4,6,2,2,2,4,1,1,2,2,0,1,4,2,0,0,2,1
2010,3118.382,2,3,2,3,7,4,1,5,3,1,4,2,1,1,1,2,1,0,0,2,3
2010,4713.8175,2,2,2,2,5,1,88,3,3,1,1,2,2,0,1,4,2,1,2,1,1
2010,5881.39843,1,1,2,1,3,1,4,0,1,2,4,1,2,0,1,4,2,0,0,2,3
2010,1995.77918,1,1,2,1,7,2,7,1,2,2,3,1,2,0,1,4,2,0,0,2,4
2010,3654.9386,1,1,2,1,3,1,88,1,1,1,4,2,2,0,1,4,2,0,0,2,3
2010,42397.8992,2,1,2,1,5,1,6,0,2,2,3,2,2,0,1,4,2,0,0,2,5
2010,3782.34413,1,3,2,3,6,2,7,0,2,2,4,2,3,5,1,4,2,0,0,2,3
2010,1804.53029,1,2,2,2,5,5,7,3,2,1,4,2,1,1,1,3,1,0,0,2,3
2010,1433.06138,1,1,2,1,7,2,5,1,2,3,3,2,2,0,1,4,2,0,0,2,3
2010,2445.74186,1,1,2,1,5,1,7,1,3,2,3,1,2,0,1,4,2,0,0,2,4
2010,2445.74186,1,1,2,1,5,1,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2010,2445.74186,1,1,2,1,5,1,7,1,3,2,3,1,2,0,1,4,2,0,0,2,4
2010,5152.05308,1,2,2,2,3,1,6,1,3,2,6,2,2,0,2,5,3,0,0,2,2
2010,2075.92711,1,3,2,3,5,1,5,1,2,1,6,1,2,0,1,4,2,0,0,2,5
2010,2344.3491,2,1,2,1,2,1,4,0,3,3,3,2,2,0,1,1,1,0,0,2,1
2010,3929.20935,1,1,1,4,3,1,3,2,2,1,4,1,2,0,1,4,2,0,0,2,2
2010,1393.87557,2,1,2,1,7,2,7,4,3,1,4,1,3,5,1,4,2,0,0,2,3
2010,1472.36384,2,1,2,1,5,4,88,1,3,1,1,1,2,0,1,4,2,1,2,2,1
2010,2108.46192,1,2,2,2,6,5,4,2,2,1,2,2,2,0,1,4,2,1,1,2,1
2010,2986.53897,2,1,2,1,7,4,88,2,2,1,2,1,2,0,1,3,1,1,2,2,1
2010,3244.52494,1,2,2,2,7,5,3,3,2,1,1,1,1,4,1,3,1,0,0,2,1
2010,8059.47796,1,2,2,2,5,1,5,1,2,1,1,2,2,0,1,4,2,0,0,2,2
2010,10709.45121,2,3,2,3,7,2,1,0,2,2,4,2,2,0,1,4,2,0,0,2,2
2010,4393.33863,2,1,2,1,5,4,4,0,2,2,1,1,2,0,1,4,2,1,2,2,1
2010,3277.01426,1,1,2,1,7,2,6,1,2,2,5,1,2,0,1,4,2,0,0,2,5
2010,4091.11428,1,1,2,1,5,1,2,0,3,3,3,2,1,3,1,3,1,0,0,2,2
2010,16098.9074,1,1,2,1,5,2,88,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2010,3661.45382,1,1,2,1,6,4,88,4,3,1,3,1,2,0,1,4,2,1,1,2,1
2010,4398.88935,2,2,2,2,6,1,1,1,3,3,3,2,2,0,1,4,2,0,0,2,1
2010,4043.9357,1,2,2,2,7,1,88,4,2,1,5,3,1,2,1,2,1,0,0,,3
2010,3731.05107,1,1,2,1,3,1,88,2,2,1,4,2,1,3,1,3,1,1,1,2,3
2010,1648.73502,1,1,1,4,1,1,4,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2010,5003.05232,2,2,2,2,2,1,88,1,2,2,3,1,1,3,1,3,1,1,2,2,3
2010,1671.13915,1,1,2,1,1,1,7,2,4,1,3,1,2,0,1,4,2,1,2,2,4
2010,1962.4538,2,1,2,1,6,1,6,2,2,1,1,1,2,0,1,2,1,1,2,2,1
2010,1730.46464,2,2,2,2,6,2,1,1,3,2,4,2,1,1,1,3,1,0,0,2,3
2010,1716.5533,1,1,2,1,6,2,88,2,2,1,4,1,2,0,1,4,2,0,0,2,5
2010,1459.44552,2,1,2,1,5,4,88,2,4,1,3,2,2,0,1,1,1,1,1,2,2
2010,6600.70786,1,2,2,2,6,3,88,1,3,3,3,1,2,0,2,5,3,0,0,1,2
2010,1903.49348,2,1,2,1,6,2,7,1,4,2,3,1,2,0,1,4,2,0,0,2,4
2010,3475.10112,1,1,2,1,6,1,1,1,4,3,3,2,2,0,1,4,2,0,0,2,5
2010,3303.23909,1,1,1,4,6,2,88,1,4,1,4,1,1,3,1,2,1,1,2,2,2
2010,5858.5933,2,2,2,2,4,1,1,1,3,3,3,2,2,0,1,4,2,0,0,1,5
2010,2798.78084,1,1,2,1,8,4,7,1,2,2,4,2,2,0,1,2,1,0,0,2,5
2010,4861.01069,2,2,2,2,3,1,2,3,1,1,4,2,1,1,1,2,1,0,0,2,3
2010,3494.31007,1,1,2,1,7,5,5,0,1,2,4,2,2,0,1,4,2,0,0,2,3
2010,2961.78031,2,1,2,1,6,1,88,1,4,3,1,1,2,0,1,4,2,1,2,1,2
2010,3309.75156,1,2,2,2,5,1,6,2,2,1,4,2,1,1,1,3,1,1,1,2,3
2010,3696.72877,2,1,1,4,1,1,88,1,4,1,3,1,2,0,1,4,2,1,1,2,4
2010,3513.65794,1,1,2,1,4,1,6,5,1,1,5,1,1,1,1,2,1,0,0,2,3
2010,3375.5066,2,2,2,2,6,2,5,1,2,3,3,2,2,0,1,4,2,0,0,2,3
2010,3443.33964,1,1,2,1,7,2,88,1,1,3,2,1,2,0,1,4,2,1,2,2,1
2010,3443.33964,1,1,2,1,7,2,88,1,1,3,2,1,2,0,1,4,2,1,2,2,1
2010,3882.92273,1,1,2,1,3,1,1,5,1,1,4,1,3,5,1,3,1,1,2,2,1
2010,4969.2617,1,1,2,1,2,1,4,0,1,2,3,2,2,0,1,2,1,1,1,2,2
2010,2336.13702,2,1,2,1,5,1,6,0,1,2,1,1,2,0,1,4,2,1,1,2,1
2010,4925.82415,2,1,2,1,4,1,88,1,2,2,1,2,2,0,1,3,1,1,2,2,1
2010,13082.55048,2,2,1,4,4,1,88,1,3,1,2,2,2,0,1,4,2,0,0,2,1
2010,3820.74356,1,1,2,1,3,1,7,1,2,2,3,2,2,0,1,4,2,0,0,2,2
2010,3820.74356,1,1,2,1,3,1,7,1,2,2,3,2,2,0,1,4,2,0,0,2,1
2010,4205.59237,1,2,2,2,2,1,88,4,2,1,3,1,2,0,1,4,2,1,1,2,2
2010,3177.77761,2,1,2,1,5,1,3,1,4,3,3,1,2,0,1,4,2,1,2,2,1
2010,4152.44133,1,1,1,4,2,1,88,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,2209.03157,1,1,2,1,6,2,7,0,1,2,3,2,2,0,1,4,2,0,0,2,3
2010,1977.53013,1,1,2,1,6,2,7,3,4,1,4,1,1,3,1,3,1,1,2,2,3
2010,2057.46944,1,3,2,3,6,4,88,4,4,1,3,8,2,0,1,2,1,1,1,,1
2010,3089.87728,2,2,2,2,7,2,7,1,3,2,3,1,3,5,1,4,2,0,0,2,3
2010,3089.87728,2,2,2,2,7,2,7,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2010,5797.82773,1,1,2,1,3,1,88,4,2,1,4,1,1,1,1,2,1,1,2,2,3
2010,1932.22832,2,1,2,1,4,1,1,0,3,3,3,1,2,0,1,4,2,1,1,2,1
2010,2987.46809,1,1,2,1,7,2,5,1,2,2,4,1,1,3,1,3,1,0,0,2,3
2010,3099.18457,2,1,2,1,6,4,6,1,4,3,3,2,1,3,1,3,1,0,0,2,4
2010,3709.54267,2,2,2,2,2,1,7,1,4,2,4,1,2,0,2,5,3,0,0,2,1
2010,3130.61383,2,1,2,1,7,2,88,5,4,1,5,2,2,0,1,4,2,0,0,2,3
2010,2320.33907,1,1,2,1,5,1,6,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2010,1934.5983,2,1,1,4,7,4,88,0,4,2,1,1,1,2,1,3,1,0,0,,5
2010,3214.48216,2,1,2,1,5,1,88,3,4,1,4,1,2,0,2,5,3,0,0,2,3
2010,3214.48216,2,1,2,1,5,1,88,3,4,1,4,2,2,0,1,4,2,1,1,1,3
2010,3214.48216,2,1,2,1,5,1,88,3,4,1,3,2,2,0,1,4,2,0,0,2,3
2010,4761.62544,1,1,2,1,4,2,88,5,4,1,4,1,1,2,1,3,1,0,0,2,1
2010,2229.55999,1,1,2,1,6,1,3,5,4,1,3,1,2,0,1,1,1,0,0,1,1
2010,4020.80324,1,1,1,4,5,2,5,3,4,1,3,1,2,0,1,4,2,0,0,2,1
2010,4785.87022,2,2,2,2,1,1,6,5,1,1,2,1,2,0,1,1,1,0,0,1,2
2010,3651.2234,2,1,2,1,6,3,2,0,2,2,2,1,2,0,1,2,1,0,0,1,1
2010,6017.29157,1,1,2,1,6,1,88,1,1,1,3,2,2,0,1,4,2,0,0,2,3
2010,4368.57167,2,1,2,1,4,1,6,1,2,2,5,1,2,0,1,4,2,0,0,2,3
2010,3149.75558,1,1,2,1,3,1,7,0,2,2,4,1,2,0,1,2,1,1,1,2,3
2010,3217.66751,1,1,2,1,7,4,88,5,3,1,5,2,1,2,1,3,1,1,1,2,3
2010,3069.44624,2,1,2,1,6,2,7,1,2,2,6,1,2,0,2,5,3,0,0,2,3
2010,2797.37929,2,1,2,1,6,4,88,1,2,2,1,2,2,0,1,4,2,1,1,2,1
2010,2797.37929,2,1,2,1,6,4,88,1,2,2,1,2,2,0,1,4,2,1,1,2,1
2010,3282.47794,2,1,2,1,6,88,88,1,3,2,1,1,2,0,1,4,2,0,0,2,1
2010,3176.91129,1,1,2,1,5,1,6,5,2,1,4,2,2,0,1,4,2,0,0,2,3
2010,4173.64515,2,2,2,2,5,4,3,1,3,2,4,1,1,1,1,3,1,0,0,2,1
2010,2073.20535,1,1,1,4,5,2,6,1,3,2,5,1,1,1,1,1,1,0,0,2,3
2010,2087.02426,1,1,2,1,1,1,6,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2010,3319.81569,1,1,2,1,7,4,1,0,3,2,3,1,1,1,1,3,1,0,0,2,1
2010,3453.16217,1,1,2,1,8,1,3,3,3,1,2,1,2,0,1,4,2,0,0,2,1
2010,5321.01957,2,1,2,1,4,1,7,0,4,2,3,2,2,0,1,4,2,1,1,2,3
2010,3252.94749,2,2,2,2,5,2,7,1,1,2,6,2,2,0,2,5,3,0,0,2,3
2010,3267.74682,1,1,2,1,6,4,6,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2010,3125.31831,2,1,2,1,6,5,3,1,2,1,1,1,2,0,1,4,2,0,0,2,1
2010,3505.93783,2,1,2,1,6,4,5,1,4,1,2,1,2,0,1,4,2,0,0,2,1
2010,3372.56553,2,1,2,1,8,2,4,1,4,2,4,2,3,5,1,4,2,0,0,2,1
2010,3266.83094,2,1,2,1,6,4,3,4,4,1,1,2,2,0,1,4,2,1,2,2,1
2010,3807.86015,2,2,2,2,1,1,6,1,2,1,3,2,2,0,1,4,2,0,0,2,4
2010,4659.30173,1,1,2,1,4,1,4,0,3,2,5,1,1,1,1,3,1,1,2,2,3
2010,5223.53001,1,1,1,4,4,2,5,1,4,2,4,2,1,3,1,3,1,0,0,2,3
2010,3454.56779,2,1,2,1,5,1,5,1,2,2,2,2,2,0,1,4,2,0,0,2,2
2010,4603.40392,2,2,2,2,3,1,88,1,3,3,4,1,3,5,1,4,2,0,0,2,1
2010,4603.40392,2,2,2,2,3,1,88,1,3,3,1,1,2,0,1,4,2,0,0,2,1
2010,4314.61844,2,1,2,1,3,1,88,0,2,2,4,1,3,5,1,1,1,0,0,2,1
2010,3987.48402,2,2,2,2,5,4,88,4,1,1,4,1,2,0,1,4,2,1,1,2,1
2010,3987.48402,2,2,2,2,5,4,88,4,1,1,3,1,2,0,1,1,1,0,0,2,4
2010,2724.42325,2,1,2,1,7,5,2,1,3,3,1,2,2,0,1,4,2,0,0,2,1
2010,3074.60561,2,1,2,1,3,1,3,1,2,3,3,2,2,0,1,1,1,1,1,2,1
2010,3935.88247,2,1,2,1,3,1,3,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2010,1510.98723,2,1,2,1,6,1,2,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2010,1510.98723,2,1,2,1,6,1,2,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2010,2920.76036,2,1,2,1,6,2,88,1,2,1,5,1,1,3,1,3,1,1,2,2,3
2010,35897.4719,1,1,2,1,7,4,3,3,3,1,3,2,2,0,1,4,2,0,0,2,3
2010,32172.4859,2,3,2,3,2,1,5,1,3,1,4,1,1,2,1,3,1,0,0,2,4
2010,4961.48447,2,1,2,1,6,1,7,1,2,1,1,1,2,0,1,4,2,0,0,2,1
2010,2127.84988,2,1,2,1,5,4,6,4,3,1,2,2,2,0,1,4,2,1,1,2,1
2010,3118.382,2,3,2,3,7,4,1,5,3,1,4,2,2,0,1,2,1,0,0,2,3
2010,3752.73183,1,1,2,1,3,1,6,0,4,2,6,1,3,5,2,5,3,0,0,2,3
2010,1903.12164,1,1,1,4,1,1,4,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2010,3129.61037,1,1,2,1,6,2,7,1,4,1,3,1,2,0,1,4,2,0,0,2,1
2010,2063.47398,1,2,2,2,7,1,3,5,1,1,3,1,2,0,1,4,2,0,0,2,5
2010,1648.31002,2,1,2,1,6,2,6,0,1,2,1,2,2,0,1,4,2,0,0,2,1
2010,1648.31002,2,1,2,1,6,2,6,0,1,2,1,2,2,0,1,4,2,0,0,2,1
2010,3814.57954,2,1,2,1,2,1,88,1,4,1,3,2,2,0,1,4,2,1,1,2,4
2010,2464.81516,1,1,2,1,8,2,7,1,4,1,4,2,2,0,1,4,2,0,0,2,3
2010,2614.15694,2,3,2,3,5,4,5,5,3,1,1,2,1,3,1,3,1,1,2,2,1
2010,1469.18544,2,1,1,4,7,4,6,5,3,1,4,2,2,0,1,4,2,0,0,2,3
2010,3418.27088,2,1,2,1,4,1,88,0,3,2,5,1,1,1,1,2,1,0,0,2,3
2010,2507.82517,2,1,2,1,8,4,6,5,3,1,4,1,3,5,1,2,1,1,2,2,3
2010,1246.32242,2,1,2,1,5,5,88,1,3,2,1,2,2,0,1,4,2,0,0,1,1
2010,1246.32242,2,1,2,1,5,5,88,1,3,2,3,2,2,0,1,1,1,0,0,1,5
2010,1649.76354,1,1,2,1,5,4,88,1,3,2,1,1,2,0,1,4,2,1,1,2,1
2010,3289.75604,1,1,2,1,6,2,5,0,3,2,3,2,2,0,1,4,2,0,0,2,5
2010,1763.60784,2,1,1,4,6,2,5,1,1,2,5,1,2,0,1,4,2,1,1,2,2
2010,1740.15613,2,1,2,1,7,4,7,0,3,2,1,2,2,0,1,4,2,0,0,2,1
2010,5178.67289,2,2,2,2,3,1,88,4,1,1,3,1,2,0,1,4,2,0,0,2,1
2010,5178.67289,2,2,2,2,3,1,88,4,1,1,3,1,2,0,1,4,2,0,0,2,1
2010,3228.27397,2,1,2,1,7,5,6,1,1,2,1,1,1,2,1,3,1,1,1,2,1
2010,6723.30628,2,1,2,1,3,1,3,1,1,1,4,1,2,0,1,4,2,0,0,2,3
2010,1891.61732,1,1,1,4,5,2,7,3,4,1,3,1,3,5,1,4,2,0,0,2,1
2010,3809.42666,2,1,1,4,4,1,1,2,1,2,4,2,2,0,1,4,2,0,0,2,3
2010,2295.00664,1,1,1,4,3,1,1,1,1,2,1,2,2,0,1,4,2,0,0,2,1
2010,2295.00664,1,1,1,4,3,1,1,1,1,2,1,2,2,0,1,4,2,0,0,2,1
2010,1980.74198,1,1,2,1,6,2,6,1,1,2,2,1,2,0,1,4,2,0,0,1,1
2010,2792.58498,1,1,2,1,7,5,88,1,3,2,4,3,3,5,1,2,1,0,0,2,3
2010,2792.58498,1,1,2,1,7,5,88,1,3,2,4,3,2,0,2,5,3,0,0,2,3
2010,954.1747,1,1,2,1,8,4,88,1,3,2,3,1,2,0,1,2,1,0,0,2,1
2010,1370.87335,1,1,2,1,6,1,88,1,3,2,4,1,1,1,1,2,1,0,0,2,1
2010,2550.04457,2,1,1,4,6,5,3,1,3,2,2,1,2,0,1,4,2,0,0,2,2
2010,2639.13567,2,1,1,4,1,1,6,1,4,1,3,1,2,0,1,4,2,0,0,2,4
2010,1962.80166,1,1,2,1,6,1,3,0,1,3,3,1,2,0,1,4,2,0,0,2,1
2010,2886.60694,2,1,2,1,6,5,4,1,2,3,1,1,1,1,1,3,1,0,0,1,1
2010,3129.0059,1,2,2,2,3,1,88,1,2,2,4,1,2,0,1,4,2,0,0,2,5
2010,3331.91984,2,1,1,4,7,5,2,1,4,1,2,2,2,0,1,4,2,1,2,2,2
2010,3689.76864,2,3,2,3,5,1,3,2,1,1,4,1,3,5,1,2,1,0,0,2,1
2010,3292.4508,2,1,2,1,5,2,7,5,1,1,2,2,2,0,1,4,2,1,1,2,2
2010,1217.60533,2,3,1,4,8,2,7,5,2,1,4,2,1,2,1,2,1,1,1,2,3
2010,2268.46008,1,1,2,1,2,1,5,1,1,2,3,1,2,0,1,4,2,0,0,2,1
2010,1958.64846,2,1,2,1,1,1,5,1,1,2,3,2,1,3,1,3,1,1,1,2,2
2010,1958.64846,2,1,2,1,1,1,5,1,1,2,3,2,2,0,1,4,2,0,0,2,2
2010,4487.99219,1,2,2,2,3,1,2,4,3,1,4,1,2,0,1,4,2,0,0,2,2
2010,1636.5206,1,1,2,1,4,2,4,0,3,3,4,1,2,0,1,4,2,0,0,2,3
2010,1863.66265,1,3,2,3,6,4,2,0,2,3,3,2,2,0,1,4,2,0,0,2,3
2010,2848.73503,2,3,2,3,7,2,7,1,3,2,2,2,2,0,1,4,2,1,,2,1
2010,3901.11647,2,3,1,4,2,1,7,1,3,2,6,2,2,0,1,4,2,0,0,1,4
2010,3371.38903,1,1,1,4,7,2,5,2,2,1,6,2,2,0,1,4,2,1,1,2,3
2010,3669.36399,1,1,2,1,4,1,6,1,3,1,4,2,3,5,1,4,2,1,1,2,3
2010,2950.8795,1,1,2,1,7,4,1,3,2,1,4,1,1,3,1,3,1,1,1,2,1
2010,2163.23833,2,2,2,2,6,5,1,0,2,2,1,1,2,0,1,4,2,1,2,2,3
2010,3237.69452,2,1,2,1,7,4,1,1,2,1,3,1,2,0,1,4,2,0,0,2,1
2010,6864.4666,2,2,2,2,3,1,7,1,3,2,4,1,1,3,1,3,1,1,2,2,4
2010,2498.17761,2,1,2,1,5,1,7,1,2,2,1,2,1,2,1,3,1,0,0,2,2
2010,5713.52543,1,1,2,1,3,1,88,0,2,2,1,2,2,0,1,4,2,0,0,2,1
2010,4713.15208,2,1,2,1,5,1,4,1,2,1,4,1,1,3,1,3,1,0,0,2,3
2010,3136.67615,1,1,1,4,6,4,88,1,1,2,5,1,1,2,1,3,1,0,0,2,3
2010,4036.11006,2,1,2,1,4,1,88,1,3,2,4,2,3,5,1,4,2,1,1,2,1
2010,3309.87192,2,2,2,2,1,1,1,1,1,2,3,2,2,0,1,4,2,0,0,2,4
2010,3309.87192,2,2,2,2,1,1,1,1,1,2,3,2,2,0,1,4,2,0,0,2,4
2010,3309.87192,2,2,2,2,1,1,1,1,1,2,3,2,2,0,1,4,2,0,0,2,4
2010,3939.52784,1,3,2,3,1,1,3,1,1,1,3,2,3,5,1,4,2,1,2,1,4
2010,3939.52784,1,3,2,3,1,1,3,1,1,1,3,2,2,0,1,2,1,1,2,1,4
2010,3618.23893,2,3,2,3,5,2,7,1,3,2,4,2,2,0,1,4,2,0,0,2,1
2010,1951.50921,2,1,2,1,5,2,6,1,2,2,3,1,1,3,1,3,1,0,0,2,3
2010,2995.94872,1,2,2,2,3,1,2,4,2,1,3,2,2,0,1,3,1,1,2,2,2
2010,32568.9109,2,1,2,1,6,4,4,0,2,2,1,1,2,0,1,4,2,0,0,1,1
2010,4006.24603,1,1,2,1,1,1,4,0,2,2,3,2,1,4,1,3,1,0,0,2,4
2010,4006.24603,1,1,2,1,1,1,4,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,4006.24603,1,1,2,1,1,1,4,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,4006.24603,1,1,2,1,1,1,4,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2010,3341.93795,2,1,2,1,6,2,7,3,3,1,3,2,2,0,1,4,2,0,0,2,5
2010,2756.29491,1,1,2,1,5,1,3,0,2,2,4,2,2,0,1,4,2,1,1,2,1
2010,2386.21459,2,1,2,1,1,1,3,0,2,2,3,1,1,2,1,3,1,0,0,2,4
2010,27852.861,1,1,2,1,5,1,7,0,2,2,4,1,2,0,1,4,2,0,0,2,5
2010,3137.04416,1,1,2,1,4,1,7,0,1,2,4,1,2,0,1,3,1,1,2,2,3
2010,2909.19135,1,1,2,1,8,2,88,0,3,3,2,1,2,0,1,4,2,0,0,2,2
2010,2736.38452,2,1,2,1,3,1,6,0,2,3,3,2,2,0,1,1,1,0,0,2,4
2010,2904.14012,1,3,2,3,5,2,4,1,2,3,4,1,2,0,1,4,2,1,1,2,3
2010,2057.46694,2,1,2,1,6,2,5,1,2,1,4,1,2,0,1,4,2,0,0,2,1
2010,3064.40964,2,1,2,1,8,4,7,1,1,2,6,2,3,5,2,5,3,0,0,2,3
2010,2783.42521,2,1,2,1,5,1,88,1,1,2,1,2,2,0,1,4,2,0,0,2,1
